record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index
132,usa,united states,north america,high,2017-07-09,2017,7,27,37.09,-95.71,331,-3.04,0.26,79.2,0,0,0,0,81.1,131.0,97.3,31.9,4.7,17.6,0.0,76.3,66803.0,59.0,98.6
133,usa,united states,north america,high,2017-07-16,2017,7,28,37.09,-95.71,331,1.73,-0.57,43.3,0,0,0,0,34.6,49.0,60.5,32.6,3.3,20.9,11.6,80.2,66803.0,71.9,98.8
134,usa,united states,north america,high,2017-07-23,2017,7,29,37.09,-95.71,331,-0.48,-0.39,73.6,0,0,0,0,47.9,39.0,64.2,33.4,3.8,15.2,0.0,81.9,66803.0,60.7,100.0
135,usa,united states,north america,high,2017-07-30,2017,7,30,37.09,-95.71,331,0.57,0.82,88.8,0,0,0,0,28.7,45.0,52.5,30.5,6.0,14.3,0.0,87.1,66803.0,65.6,98.2
136,usa,united states,north america,high,2017-08-06,2017,8,31,37.09,-95.71,331,-2.77,0.31,52.0,0,0,0,0,80.3,138.0,85.8,22.9,5.6,22.3,0.0,80.3,66909.0,73.2,100.0
137,usa,united states,north america,high,2017-08-13,2017,8,32,37.09,-95.71,331,-5.94,-0.27,133.6,0,0,0,0,21.1,2.0,63.7,32.9,8.9,20.9,0.0,79.7,66909.0,79.2,96.0
138,usa,united states,north america,high,2017-08-20,2017,8,33,37.09,-95.71,331,-5.41,-0.08,92.9,0,0,0,0,54.6,89.0,48.2,26.1,0.0,24.4,0.0,86.9,66909.0,73.9,94.8
139,usa,united states,north america,high,2017-08-27,2017,8,34,37.09,-95.71,331,-4.32,-0.55,18.0,0,1,0,1,45.6,88.0,77.6,24.4,4.4,10.1,0.0,78.8,66909.0,71.8,92.8
140,usa,united states,north america,high,2017-09-03,2017,9,35,37.09,-95.71,331,-5.49,0.04,52.9,0,0,0,0,29.2,50.0,54.0,30.1,6.6,18.5,0.0,81.4,67015.0,69.5,99.3
141,usa,united states,north america,high,2017-09-10,2017,9,36,37.09,-95.71,331,-5.21,0.85,59.4,0,0,0,0,40.7,72.0,58.9,40.1,6.1,18.0,0.0,78.9,67015.0,62.1,94.1
142,usa,united states,north america,high,2017-09-17,2017,9,37,37.09,-95.71,331,-4.69,0.92,108.1,0,0,0,0,54.3,89.0,48.3,31.9,2.6,15.4,0.0,84.7,67015.0,67.6,89.9
143,usa,united states,north america,high,2017-09-24,2017,9,38,37.09,-95.71,331,-7.29,0.17,102.5,0,0,0,0,16.5,-13.0,52.1,36.4,10.9,12.4,0.0,90.4,67015.0,67.7,99.2
144,usa,united states,north america,high,2017-10-01,2017,10,39,37.09,-95.71,331,-8.2,0.18,54.0,0,0,0,0,76.3,116.0,76.0,29.0,5.8,16.8,0.0,82.4,67121.0,68.2,100.0
145,usa,united states,north america,high,2017-10-08,2017,10,40,37.09,-95.71,331,-2.88,0.03,0.0,0,0,0,0,91.5,147.0,70.2,31.4,0.0,32.1,0.0,83.7,67121.0,76.0,98.1
146,usa,united states,north america,high,2017-10-15,2017,10,41,37.09,-95.71,331,-1.97,0.64,35.1,0,0,0,0,49.6,89.0,88.2,34.2,10.9,17.3,0.0,80.2,67121.0,75.5,97.7
147,usa,united states,north america,high,2017-10-22,2017,10,42,37.09,-95.71,331,-2.38,-0.21,15.8,0,0,0,0,39.7,74.0,67.1,32.6,6.5,15.3,0.0,86.1,67121.0,74.0,100.0
148,usa,united states,north america,high,2017-10-29,2017,10,43,37.09,-95.71,331,-2.85,0.23,76.7,0,0,0,0,44.0,53.0,61.6,27.4,3.0,17.8,0.0,83.1,67121.0,68.5,90.3
149,usa,united states,north america,high,2017-11-05,2017,11,44,37.09,-95.71,331,-3.77,-0.35,66.9,0,0,0,0,70.1,81.0,63.4,24.4,2.2,22.6,0.0,84.4,67227.0,68.7,89.7
150,usa,united states,north america,high,2017-11-12,2017,11,45,37.09,-95.71,331,-5.65,0.09,58.4,0,0,0,0,82.3,104.0,44.5,31.4,10.4,24.7,0.0,79.6,67227.0,67.5,100.0
151,usa,united states,north america,high,2017-11-19,2017,11,46,37.09,-95.71,331,-1.54,0.31,85.3,0,0,0,0,111.9,174.0,78.5,31.4,0.0,15.0,0.0,80.0,67227.0,67.4,100.0
152,usa,united states,north america,high,2017-11-26,2017,11,47,37.09,-95.71,331,0.51,0.06,57.1,0,0,0,0,40.4,63.0,70.4,26.0,3.0,17.0,0.0,85.1,67227.0,65.9,97.4
153,usa,united states,north america,high,2017-12-03,2017,12,48,37.09,-95.71,331,-0.38,0.16,87.0,0,0,0,0,39.2,65.0,60.7,32.1,3.3,6.3,0.0,85.4,67333.0,77.1,100.0
154,usa,united states,north america,high,2017-12-10,2017,12,49,37.09,-95.71,331,2.45,0.1,71.8,0,0,0,0,30.2,41.0,65.2,36.5,4.6,16.3,0.0,75.6,67333.0,73.0,92.5
155,usa,united states,north america,high,2017-12-17,2017,12,50,37.09,-95.71,331,-0.2,-0.55,55.2,0,0,0,0,45.3,61.0,78.1,28.9,5.9,21.6,0.0,84.5,67333.0,75.2,99.4
156,usa,united states,north america,high,2017-12-24,2017,12,51,37.09,-95.71,331,-0.3,-0.72,99.7,0,0,0,0,49.5,61.0,56.1,32.0,1.4,26.7,0.0,84.3,67333.0,73.2,98.1
157,usa,united states,north america,high,2017-12-31,2017,12,52,37.09,-95.71,331,1.72,-0.02,81.2,0,0,0,0,18.7,39.0,50.5,28.8,2.0,5.7,0.0,82.4,67333.0,82.1,100.0
158,usa,united states,north america,high,2018-01-07,2018,1,1,37.09,-95.71,331,3.24,0.07,101.2,0,0,0,0,10.2,32.0,60.2,34.0,6.3,18.6,4.4,80.8,67439.0,73.0,98.0
159,usa,united states,north america,high,2018-01-14,2018,1,2,37.09,-95.71,331,4.92,0.84,52.4,0,0,0,0,12.8,22.0,54.4,35.0,5.7,17.4,11.8,82.2,67439.0,62.0,95.6
160,usa,united states,north america,high,2018-01-21,2018,1,3,37.09,-95.71,331,2.35,-0.03,144.0,0,0,0,0,31.7,51.0,46.9,26.8,3.9,16.9,5.6,83.2,67439.0,72.8,94.2
161,usa,united states,north america,high,2018-01-28,2018,1,4,37.09,-95.71,331,7.51,0.63,146.0,0,0,0,0,5.4,-4.0,39.1,32.0,6.4,23.4,9.2,80.0,67439.0,68.4,100.0
162,usa,united states,north america,high,2018-02-04,2018,2,5,37.09,-95.71,331,11.52,-0.74,108.2,0,0,0,0,25.1,41.0,65.9,23.2,11.6,9.0,14.7,78.8,67544.0,69.6,98.7
163,usa,united states,north america,high,2018-02-11,2018,2,6,37.09,-95.71,331,9.0,0.25,107.9,0,0,0,0,46.7,100.0,50.4,32.2,3.0,20.6,12.6,87.9,67544.0,66.8,100.0
164,usa,united states,north america,high,2018-02-18,2018,2,7,37.09,-95.71,331,8.4,0.42,71.1,1,0,0,1,82.9,130.0,73.7,33.6,1.2,21.5,23.7,83.3,67544.0,67.2,97.4
165,usa,united states,north america,high,2018-02-25,2018,2,8,37.09,-95.71,331,8.51,0.03,175.9,0,0,0,0,18.7,39.0,53.8,26.9,9.0,25.6,8.5,80.4,67544.0,60.7,100.0
166,usa,united states,north america,high,2018-03-04,2018,3,9,37.09,-95.71,331,11.46,-0.92,142.1,1,0,0,1,31.9,34.0,57.5,30.3,5.3,21.4,35.3,82.8,67650.0,61.7,100.0
167,usa,united states,north america,high,2018-03-11,2018,3,10,37.09,-95.71,331,8.48,-0.6,111.7,1,0,0,1,60.7,69.0,70.1,22.2,6.1,22.9,17.4,83.8,67650.0,56.5,100.0
168,usa,united states,north america,high,2018-03-18,2018,3,11,37.09,-95.71,331,11.38,0.68,86.7,1,0,0,1,0.0,5.0,47.0,34.5,6.0,16.1,21.9,79.2,67650.0,69.7,94.3
169,usa,united states,north america,high,2018-03-25,2018,3,12,37.09,-95.71,331,12.11,-0.51,139.7,0,0,0,0,43.6,50.0,51.1,31.8,6.7,16.2,13.0,80.7,67650.0,77.3,91.1
170,usa,united states,north america,high,2018-04-01,2018,4,13,37.09,-95.71,331,11.27,0.97,131.5,0,0,0,0,44.2,87.0,69.8,27.3,8.2,13.5,15.1,91.8,67756.0,71.3,100.0
171,usa,united states,north america,high,2018-04-08,2018,4,14,37.09,-95.71,331,11.97,-0.02,135.8,1,0,0,1,55.0,86.0,73.5,34.7,6.3,22.7,23.4,83.8,67756.0,66.7,94.2
172,usa,united states,north america,high,2018-04-15,2018,4,15,37.09,-95.71,331,12.15,0.3,169.1,1,0,0,1,37.5,48.0,56.1,40.2,4.8,20.8,30.7,86.4,67756.0,64.5,100.0
173,usa,united states,north america,high,2018-04-22,2018,4,16,37.09,-95.71,331,13.95,0.09,110.3,1,0,0,1,44.7,52.0,62.6,26.3,2.0,20.4,34.4,85.8,67756.0,66.3,100.0
174,usa,united states,north america,high,2018-04-29,2018,4,17,37.09,-95.71,331,13.79,0.1,96.3,0,0,0,0,15.0,2.0,39.3,36.1,3.1,26.2,19.4,86.2,67756.0,61.5,94.2
175,usa,united states,north america,high,2018-05-06,2018,5,18,37.09,-95.71,331,9.11,-0.21,117.9,1,0,0,1,49.0,68.0,53.4,28.4,5.8,13.7,15.9,82.6,67862.0,71.2,99.5
176,usa,united states,north america,high,2018-05-13,2018,5,19,37.09,-95.71,331,7.32,-0.05,82.4,0,0,0,0,65.8,114.0,51.3,25.1,0.5,15.3,8.7,79.5,67862.0,62.8,95.1
177,usa,united states,north america,high,2018-05-20,2018,5,20,37.09,-95.71,331,8.57,0.1,85.1,0,0,0,0,47.4,70.0,66.1,31.5,2.6,26.0,17.9,77.8,67862.0,75.9,100.0
178,usa,united states,north america,high,2018-05-27,2018,5,21,37.09,-95.71,331,9.26,0.4,56.9,2,0,0,2,62.4,99.0,76.6,28.3,8.1,24.3,27.9,84.0,67862.0,68.8,92.1
179,usa,united states,north america,high,2018-06-03,2018,6,22,37.09,-95.71,331,7.73,0.04,132.6,0,0,0,0,25.1,46.0,47.3,30.1,4.5,19.6,8.1,81.2,67968.0,69.3,100.0
180,usa,united states,north america,high,2018-06-10,2018,6,23,37.09,-95.71,331,2.5,0.94,135.9,0,0,0,0,0.5,11.0,45.1,36.0,5.9,17.3,0.0,80.0,67968.0,66.5,95.2
181,usa,united states,north america,high,2018-06-17,2018,6,24,37.09,-95.71,331,4.66,-0.29,110.3,0,0,0,0,75.1,104.0,74.9,31.1,6.4,18.9,7.5,85.1,67968.0,72.4,93.6
182,usa,united states,north america,high,2018-06-24,2018,6,25,37.09,-95.71,331,5.62,-0.31,86.3,0,0,0,0,59.8,87.0,78.7,40.3,2.6,11.6,7.3,86.9,67968.0,73.6,98.6
183,usa,united states,north america,high,2018-07-01,2018,7,26,37.09,-95.71,331,0.21,0.42,62.2,0,0,0,0,90.6,166.0,69.5,29.3,7.6,16.6,0.0,82.4,68074.0,70.1,90.1
184,usa,united states,north america,high,2018-07-08,2018,7,27,37.09,-95.71,331,0.54,-0.17,118.8,0,0,0,0,4.8,19.0,48.7,27.7,7.4,20.2,0.0,80.7,68074.0,74.8,98.1
185,usa,united states,north america,high,2018-07-15,2018,7,28,37.09,-95.71,331,-1.2,-0.34,159.3,0,0,0,0,59.3,105.0,63.1,25.0,8.0,12.8,0.0,85.7,68074.0,73.5,99.8
186,usa,united states,north america,high,2018-07-22,2018,7,29,37.09,-95.71,331,-4.23,-0.63,66.6,0,0,0,0,57.1,98.0,68.9,27.7,3.8,26.5,0.0,84.1,68074.0,71.8,94.8
187,usa,united states,north america,high,2018-07-29,2018,7,30,37.09,-95.71,331,-2.9,0.44,65.1,0,0,0,0,90.6,132.0,81.4,28.3,4.1,19.0,0.0,82.1,68074.0,62.9,100.0
188,usa,united states,north america,high,2018-08-05,2018,8,31,37.09,-95.71,331,-2.84,-0.3,36.7,0,0,0,0,55.5,90.0,45.7,35.6,9.0,6.8,0.0,78.6,68180.0,75.3,99.7
189,usa,united states,north america,high,2018-08-12,2018,8,32,37.09,-95.71,331,-0.39,-0.05,70.3,0,0,0,0,101.4,156.0,71.3,28.1,2.6,20.7,0.0,82.1,68180.0,67.6,93.3
190,usa,united states,north america,high,2018-08-19,2018,8,33,37.09,-95.71,331,-2.76,-1.27,58.1,0,0,0,0,47.2,59.0,84.5,28.4,1.7,22.7,0.0,83.5,68180.0,70.7,100.0
191,usa,united states,north america,high,2018-08-26,2018,8,34,37.09,-95.71,331,-7.88,-0.02,40.2,0,0,0,0,87.7,137.0,73.3,29.4,8.1,17.6,0.0,84.0,68180.0,68.6,100.0
192,usa,united states,north america,high,2018-09-02,2018,9,35,37.09,-95.71,331,-4.13,0.17,28.0,0,1,0,1,84.4,119.0,56.6,34.0,3.1,12.6,0.0,75.9,68286.0,66.1,81.7
193,usa,united states,north america,high,2018-09-09,2018,9,36,37.09,-95.71,331,-2.83,0.71,62.3,0,0,0,0,19.1,26.0,55.7,36.6,7.0,14.8,0.0,84.6,68286.0,72.3,100.0
194,usa,united states,north america,high,2018-09-16,2018,9,37,37.09,-95.71,331,-3.34,0.12,83.6,0,0,0,0,53.5,67.0,80.1,34.1,3.7,16.1,0.0,83.4,68286.0,72.3,100.0
195,usa,united states,north america,high,2018-09-23,2018,9,38,37.09,-95.71,331,-1.71,0.61,46.1,0,0,0,0,74.3,96.0,76.3,42.1,4.3,14.3,0.0,81.4,68286.0,64.6,95.8
196,usa,united states,north america,high,2018-09-30,2018,9,39,37.09,-95.71,331,-7.99,0.08,67.1,0,0,0,0,23.9,59.0,62.3,35.6,3.0,22.8,0.0,84.2,68286.0,74.5,100.0
197,usa,united states,north america,high,2018-10-07,2018,10,40,37.09,-95.71,331,-7.48,-0.37,58.1,0,0,0,0,24.7,44.0,43.7,32.4,1.3,21.3,0.0,83.3,68391.0,66.5,100.0
198,usa,united states,north america,high,2018-10-14,2018,10,41,37.09,-95.71,331,-6.05,-0.43,0.0,0,1,0,1,51.7,85.0,60.1,28.2,1.3,24.3,0.0,84.4,68391.0,65.5,82.4
199,usa,united states,north america,high,2018-10-21,2018,10,42,37.09,-95.71,331,-6.11,0.14,77.2,0,0,0,0,24.3,42.0,60.4,30.2,3.5,24.6,0.0,78.9,68391.0,60.9,100.0
200,usa,united states,north america,high,2018-10-28,2018,10,43,37.09,-95.71,331,-2.93,0.74,63.2,0,0,0,0,74.1,142.0,81.9,35.4,9.9,27.3,0.0,80.8,68391.0,67.5,93.0
201,usa,united states,north america,high,2018-11-04,2018,11,44,37.09,-95.71,331,-2.42,0.16,40.6,0,0,0,0,65.9,77.0,71.2,36.4,6.6,22.0,0.0,86.1,68497.0,69.7,96.5
202,usa,united states,north america,high,2018-11-11,2018,11,45,37.09,-95.71,331,-0.9,0.36,44.9,0,0,0,0,51.1,57.0,76.4,37.2,1.1,22.8,0.0,83.6,68497.0,64.9,93.7
203,usa,united states,north america,high,2018-11-18,2018,11,46,37.09,-95.71,331,-3.37,0.99,81.6,0,0,0,0,55.5,91.0,80.0,39.2,6.5,13.6,3.1,77.5,68497.0,64.5,98.2
204,usa,united states,north america,high,2018-11-25,2018,11,47,37.09,-95.71,331,-0.74,0.15,79.7,0,0,0,0,0.6,18.0,42.1,30.0,7.8,19.8,0.0,81.5,68497.0,74.0,100.0
205,usa,united states,north america,high,2018-12-02,2018,12,48,37.09,-95.71,331,-1.34,0.19,34.0,0,0,0,0,78.1,121.0,74.2,36.9,4.6,17.6,0.0,80.5,68603.0,71.7,100.0
206,usa,united states,north america,high,2018-12-09,2018,12,49,37.09,-95.71,331,-0.49,-0.25,44.1,0,0,0,0,7.9,8.0,35.4,26.4,3.2,23.8,0.0,80.8,68603.0,66.2,97.8
207,usa,united states,north america,high,2018-12-16,2018,12,50,37.09,-95.71,331,3.52,-0.49,58.4,0,0,0,0,56.6,98.0,63.2,18.0,4.5,25.3,3.0,79.0,68603.0,71.2,94.4
208,usa,united states,north america,high,2018-12-23,2018,12,51,37.09,-95.71,331,1.76,-0.63,97.9,0,0,0,0,19.2,28.0,36.9,24.9,1.4,6.9,0.7,84.5,68603.0,78.2,100.0
209,usa,united states,north america,high,2018-12-30,2018,12,52,37.09,-95.71,331,1.86,0.48,116.0,0,0,0,0,40.2,43.0,57.1,40.9,4.8,1.9,0.0,81.7,68603.0,67.9,100.0
210,usa,united states,north america,high,2019-01-06,2019,1,1,37.09,-95.71,331,5.76,-0.18,25.2,0,0,0,0,48.9,69.0,83.7,37.2,11.7,17.7,7.5,79.0,68709.0,62.4,100.0
211,usa,united states,north america,high,2019-01-13,2019,1,2,37.09,-95.71,331,5.04,-0.47,71.2,0,0,0,0,24.8,28.0,52.1,24.9,7.5,13.0,5.7,80.3,68709.0,76.1,97.2
212,usa,united states,north america,high,2019-01-20,2019,1,3,37.09,-95.71,331,5.07,0.67,99.3,0,0,0,0,26.9,48.0,47.0,36.8,6.2,17.0,0.4,86.2,68709.0,65.6,100.0
213,usa,united states,north america,high,2019-01-27,2019,1,4,37.09,-95.71,331,5.14,0.31,35.3,0,0,0,0,38.3,57.0,52.4,26.9,3.0,20.0,3.8,80.7,68709.0,58.8,89.1
214,usa,united states,north america,high,2019-02-03,2019,2,5,37.09,-95.71,331,8.16,-1.29,87.1,0,0,0,0,71.9,102.0,65.6,18.0,12.2,19.6,10.9,82.5,68815.0,74.4,96.5
215,usa,united states,north america,high,2019-02-10,2019,2,6,37.09,-95.71,331,8.13,-0.17,141.9,0,0,0,0,26.1,39.0,53.6,26.3,6.0,10.9,14.5,81.1,68815.0,67.9,94.1
216,usa,united states,north america,high,2019-02-17,2019,2,7,37.09,-95.71,331,11.23,-0.18,120.2,1,0,0,1,53.1,107.0,66.2,33.9,5.3,25.0,21.4,82.3,68815.0,73.2,98.8
217,usa,united states,north america,high,2019-02-24,2019,2,8,37.09,-95.71,331,9.51,0.21,109.0,1,0,0,1,43.6,78.0,60.5,28.1,7.9,22.9,28.9,77.6,68815.0,66.5,98.6
218,usa,united states,north america,high,2019-03-03,2019,3,9,37.09,-95.71,331,9.05,0.58,101.0,1,0,0,1,55.8,81.0,72.0,28.7,5.3,3.5,19.7,84.8,68921.0,61.3,100.0
219,usa,united states,north america,high,2019-03-10,2019,3,10,37.09,-95.71,331,11.18,0.85,88.6,0,0,0,0,86.0,125.0,81.7,28.7,7.8,16.0,14.4,83.2,68921.0,65.8,90.3
220,usa,united states,north america,high,2019-03-17,2019,3,11,37.09,-95.71,331,13.98,0.05,63.1,0,0,0,0,13.2,50.0,63.1,30.8,8.8,14.3,25.2,86.3,68921.0,71.0,100.0
221,usa,united states,north america,high,2019-03-24,2019,3,12,37.09,-95.71,331,12.22,0.23,70.0,0,0,0,0,22.0,40.0,61.7,32.0,2.3,13.4,18.5,83.8,68921.0,70.7,96.4
222,usa,united states,north america,high,2019-03-31,2019,3,13,37.09,-95.71,331,14.99,-0.79,137.5,3,0,0,3,30.9,53.0,61.0,29.8,5.4,17.0,40.9,84.5,68921.0,67.3,92.7
223,usa,united states,north america,high,2019-04-07,2019,4,14,37.09,-95.71,331,7.06,0.6,132.7,0,0,0,0,44.3,34.0,60.0,38.8,3.4,13.1,5.4,86.2,69027.0,69.7,95.5
224,usa,united states,north america,high,2019-04-14,2019,4,15,37.09,-95.71,331,10.51,-0.19,80.0,2,0,0,2,0.0,-6.0,55.9,34.3,3.5,18.7,19.1,79.5,69027.0,65.7,100.0
225,usa,united states,north america,high,2019-04-21,2019,4,16,37.09,-95.71,331,10.49,0.31,107.4,0,0,0,0,42.8,68.0,53.8,32.4,6.5,17.4,12.3,83.7,69027.0,59.1,100.0
226,usa,united states,north america,high,2019-04-28,2019,4,17,37.09,-95.71,331,10.85,-0.69,157.2,0,0,1,1,1.8,-24.0,62.1,33.0,4.5,45.1,14.3,81.6,69027.0,63.3,83.7
227,usa,united states,north america,high,2019-05-05,2019,5,18,37.09,-95.71,331,9.83,0.6,113.9,2,0,0,2,0.0,3.0,60.9,29.6,10.1,19.5,38.3,84.8,69132.0,65.3,100.0
228,usa,united states,north america,high,2019-05-12,2019,5,19,37.09,-95.71,331,10.05,0.21,103.1,0,0,0,0,33.6,68.0,67.4,30.0,7.0,16.1,26.4,77.2,69132.0,56.7,100.0
229,usa,united states,north america,high,2019-05-19,2019,5,20,37.09,-95.71,331,7.83,0.05,152.5,0,0,0,0,12.2,39.0,48.9,30.6,4.0,24.9,15.6,80.3,69132.0,72.2,94.0
230,usa,united states,north america,high,2019-05-26,2019,5,21,37.09,-95.71,331,5.48,-1.04,141.4,0,0,0,0,23.5,30.0,72.0,22.4,2.5,17.4,0.0,81.0,69132.0,71.7,97.9
231,usa,united states,north america,high,2019-06-02,2019,6,22,37.09,-95.71,331,5.54,0.04,102.0,0,0,0,0,26.6,35.0,57.2,29.3,5.1,15.1,10.6,83.5,69238.0,70.5,97.2
232,usa,united states,north america,high,2019-06-09,2019,6,23,37.09,-95.71,331,5.71,-0.78,105.3,0,0,0,0,13.4,34.0,51.6,30.0,3.1,18.9,12.0,84.5,69238.0,68.7,96.8
233,usa,united states,north america,high,2019-06-16,2019,6,24,37.09,-95.71,331,6.22,-0.18,31.0,0,0,0,0,38.6,68.0,53.8,29.0,3.0,8.8,3.6,83.2,69238.0,73.4,87.9
234,usa,united states,north america,high,2019-06-23,2019,6,25,37.09,-95.71,331,1.63,0.39,107.3,0,0,0,0,34.2,49.0,52.2,25.2,10.1,14.2,5.6,79.1,69238.0,65.7,100.0
235,usa,united states,north america,high,2019-06-30,2019,6,26,37.09,-95.71,331,4.09,-0.07,71.7,0,0,0,0,60.9,84.0,54.0,33.4,1.6,21.1,7.6,83.9,69238.0,68.1,100.0
236,usa,united states,north america,high,2019-07-07,2019,7,27,37.09,-95.71,331,0.69,0.79,42.0,0,0,0,0,42.2,60.0,68.7,39.5,8.2,19.6,0.0,87.8,69344.0,60.9,93.2
237,usa,united states,north america,high,2019-07-14,2019,7,28,37.09,-95.71,331,-2.54,-0.3,105.8,0,0,0,0,44.1,80.0,68.7,35.8,5.9,21.8,0.0,81.1,69344.0,72.9,97.8
238,usa,united states,north america,high,2019-07-21,2019,7,29,37.09,-95.71,331,1.99,0.54,117.5,0,0,0,0,77.1,129.0,55.9,41.9,7.8,14.7,2.1,78.5,69344.0,64.8,100.0
239,usa,united states,north america,high,2019-07-28,2019,7,30,37.09,-95.71,331,-2.3,0.45,94.6,0,0,0,0,49.2,70.0,43.6,31.2,6.6,16.9,0.0,82.7,69344.0,69.1,98.1
240,usa,united states,north america,high,2019-08-04,2019,8,31,37.09,-95.71,331,-2.07,0.81,0.0,0,0,0,0,85.2,109.0,77.4,38.8,5.0,32.8,0.0,84.8,69450.0,75.3,98.9
241,usa,united states,north america,high,2019-08-11,2019,8,32,37.09,-95.71,331,-1.41,-0.27,61.2,0,0,0,0,1.3,11.0,53.4,31.8,8.2,20.3,0.0,86.1,69450.0,65.6,96.2
242,usa,united states,north america,high,2019-08-18,2019,8,33,37.09,-95.71,331,-0.12,-0.03,52.2,0,0,0,0,26.9,58.0,64.7,39.6,2.4,16.6,0.0,79.9,69450.0,73.2,98.7
243,usa,united states,north america,high,2019-08-25,2019,8,34,37.09,-95.71,331,-1.85,0.45,20.3,0,0,0,0,89.8,135.0,73.9,35.3,13.3,19.0,0.0,78.3,69450.0,77.1,91.8
244,usa,united states,north america,high,2019-09-01,2019,9,35,37.09,-95.71,331,-5.32,-0.05,26.6,0,1,0,1,90.2,98.0,89.8,31.5,1.4,13.1,0.0,85.9,69556.0,62.3,79.0
245,usa,united states,north america,high,2019-09-08,2019,9,36,37.09,-95.71,331,-3.88,-0.37,49.5,0,0,0,0,24.5,53.0,67.9,30.8,6.1,27.3,0.0,88.7,69556.0,64.1,100.0
246,usa,united states,north america,high,2019-09-15,2019,9,37,37.09,-95.71,331,-6.9,-0.09,54.0,0,0,0,0,47.9,57.0,75.6,41.2,5.6,14.0,0.0,83.9,69556.0,71.3,100.0
247,usa,united states,north america,high,2019-09-22,2019,9,38,37.09,-95.71,331,-5.07,-0.2,7.7,0,0,0,0,79.3,132.0,76.2,30.7,8.9,14.5,0.0,84.3,69556.0,67.4,100.0
248,usa,united states,north america,high,2019-09-29,2019,9,39,37.09,-95.71,331,-7.0,-0.92,64.3,0,0,0,0,37.8,54.0,69.0,30.5,8.7,12.6,0.0,79.0,69556.0,67.1,88.5
249,usa,united states,north america,high,2019-10-06,2019,10,40,37.09,-95.71,331,-4.69,-0.39,37.5,0,0,0,0,61.0,89.0,63.3,21.8,5.1,8.2,0.0,81.9,69662.0,65.4,98.6
250,usa,united states,north america,high,2019-10-13,2019,10,41,37.09,-95.71,331,-3.06,0.89,7.4,0,0,0,0,45.4,71.0,67.6,35.1,4.8,12.5,0.0,79.4,69662.0,79.0,91.3
251,usa,united states,north america,high,2019-10-20,2019,10,42,37.09,-95.71,331,-5.28,-0.39,57.4,0,0,0,0,30.3,78.0,71.0,29.1,8.1,24.0,0.0,85.1,69662.0,65.9,100.0
252,usa,united states,north america,high,2019-10-27,2019,10,43,37.09,-95.71,331,-4.08,-0.69,19.9,0,0,0,0,50.5,58.0,57.6,27.4,8.6,20.1,0.0,83.8,69662.0,65.8,100.0
253,usa,united states,north america,high,2019-11-03,2019,11,44,37.09,-95.71,331,-5.29,0.55,63.2,0,0,0,0,27.0,39.0,53.2,45.9,6.6,19.4,0.0,80.7,69768.0,76.9,99.3
254,usa,united states,north america,high,2019-11-10,2019,11,45,37.09,-95.71,331,-1.62,0.01,17.1,0,0,0,0,42.8,62.0,71.3,31.1,1.1,15.8,0.0,83.7,69768.0,69.6,100.0
255,usa,united states,north america,high,2019-11-17,2019,11,46,37.09,-95.71,331,-6.2,0.63,60.1,0,0,0,0,82.6,131.0,85.8,35.5,9.0,21.1,0.0,84.2,69768.0,81.4,100.0
256,usa,united states,north america,high,2019-11-24,2019,11,47,37.09,-95.71,331,-4.47,-0.55,65.0,0,0,0,0,50.6,67.0,66.6,35.2,7.1,12.8,0.0,81.2,69768.0,66.0,97.8
257,usa,united states,north america,high,2019-12-01,2019,12,48,37.09,-95.71,331,-2.06,-0.53,56.4,0,0,0,0,34.7,8.0,80.9,32.8,3.9,18.6,0.0,83.0,69874.0,78.5,100.0
258,usa,united states,north america,high,2019-12-08,2019,12,49,37.09,-95.71,331,1.81,0.19,24.5,0,0,0,0,42.9,77.0,46.5,31.5,6.0,19.2,0.0,82.8,69874.0,64.9,95.8
259,usa,united states,north america,high,2019-12-15,2019,12,50,37.09,-95.71,331,-1.56,0.99,0.0,0,1,0,1,51.9,63.0,60.4,42.6,7.0,13.9,0.0,84.0,69874.0,65.4,83.7
260,usa,united states,north america,high,2019-12-22,2019,12,51,37.09,-95.71,331,0.54,0.36,131.9,0,0,0,0,54.0,80.0,64.4,30.0,8.5,15.4,0.0,78.4,69874.0,70.3,97.2
261,usa,united states,north america,high,2019-12-29,2019,12,52,37.09,-95.71,331,3.22,0.07,93.6,0,0,0,0,27.9,60.0,49.6,38.9,0.0,20.7,3.3,86.3,69874.0,66.0,100.0
262,usa,united states,north america,high,2020-01-05,2020,1,1,37.09,-95.71,331,-0.9,0.35,8.6,0,0,0,0,68.2,90.0,60.5,30.3,9.1,12.7,0.0,77.3,69979.0,67.4,100.0
263,usa,united states,north america,high,2020-01-12,2020,1,2,37.09,-95.71,331,2.13,0.23,165.3,0,0,0,0,0.0,10.0,41.9,30.9,4.5,20.2,6.0,86.6,69979.0,74.4,94.4
